Transaction_ID,Date,Account_Number,Transaction_Type,Amount,Currency,Counterparty,Category,Payment_Method,Risk_Incident,Risk_Type,Incident_Severity,Error_Code,User_ID,System_Latency,Login_Frequency,Failed_Attempts,IP_Region
TXN00192,2024-07-18,707449,Debit,4697.71,USD,Glover LLC,Payroll,Credit Card,1,Misstatement,Medium,F001,U020,473.49,5,1,IE
TXN00193,2024-03-03,564367,Refund,4386.73,USD,"Smith, Moss and Jones",Inventory,Bank Transfer,1,Misstatement,Low,F001,U389,139.29,5,3,AE
TXN00194,2024-10-19,478621,Credit,5081.28,USD,Levine LLC,Inventory,Cash,0,None,None,None,U108,453.88,10,0,MZ
TXN00195,2024-03-17,562255,Credit,5880.71,USD,Donovan LLC,Inventory,Cash,0,None,None,None,U296,432.2,2,2,JO
TXN00196,2024-09-20,763852,Debit,6852.89,USD,Hernandez-King,Sales,Credit Card,0,None,None,None,U278,189.03,1,1,MH
TXN00197,2024-08-09,974283,Debit,9218.14,USD,Murphy LLC,Payroll,Bank Transfer,0,None,None,None,U146,199.82,1,4,SA
TXN00198,2024-05-29,776437,Credit,8536.0,USD,"Duncan, Caldwell and Johnson",Operations,Credit Card,1,Misstatement,Low,M003,U043,120.22,8,5,CN
TXN00199,2024-01-18,177053,Credit,7154.84,USD,Rivers Ltd,Inventory,Credit Card,1,Fraud,Low,E002,U425,163.04,3,5,PG
TXN00200,2024-06-25,775593,Debit,4689.99,USD,Frank-Lee,Inventory,Credit Card,0,None,None,None,U316,347.49,4,1,SC
TXN00201,2024-01-19,337341,Debit,8832.9,USD,"Long, Flores and Johnson",Inventory,Bank Transfer,0,None,None,None,U423,396.34,2,0,JM
TXN00202,2024-11-08,325195,Debit,7232.72,USD,Sims PLC,Marketing,Cash,0,None,None,None,U096,488.97,5,2,JM
TXN00203,2024-11-04,868020,Refund,3909.81,USD,"Baker, Navarro and Vargas",Payroll,Cash,0,None,None,None,U130,357.61,10,3,AF
TXN00204,2024-05-01,742021,Debit,4174.44,USD,Taylor LLC,Inventory,Cash,1,Error,Medium,E002,U332,232.22,3,4,DJ
TXN00205,2024-03-27,231714,Debit,9412.56,USD,Rowe-Neal,Marketing,Cash,0,None,None,None,U006,172.37,1,1,MY
TXN00206,2024-10-31,493361,Refund,6528.48,USD,"Le, Williams and Hill",Operations,Bank Transfer,0,None,None,None,U459,215.21,5,5,DK
TXN00207,2024-12-12,780557,Credit,3608.95,USD,"Woodard, Hall and Reyes",Sales,Bank Transfer,0,None,None,None,U471,278.59,10,0,RO
TXN00208,2024-11-21,873467,Debit,4728.53,USD,"Baxter, Foley and Morris",Payroll,Credit Card,0,None,None,None,U317,175.58,10,4,ER
TXN00209,2024-11-05,989009,Refund,9709.71,USD,"Martinez, Mcgee and Hardin",Operations,Bank Transfer,0,None,None,None,U477,381.94,4,0,MR
TXN00210,2024-11-07,266361,Debit,1628.64,USD,Mcmillan Ltd,Sales,Credit Card,0,None,None,None,U008,432.89,1,4,SI
TXN00211,2024-04-24,407261,Debit,2080.01,USD,Cooper-Harris,Sales,Credit Card,0,None,None,None,U021,127.95,7,1,IN
TXN00212,2024-05-13,136034,Refund,6910.07,USD,"Hart, Jones and Simpson",Inventory,Cash,0,None,None,None,U486,152.64,5,0,BS
TXN00213,2024-08-13,403173,Credit,871.06,USD,Reyes-Evans,Marketing,Bank Transfer,0,None,None,None,U093,445.95,1,5,LA
TXN00214,2024-12-14,228913,Refund,4834.07,USD,Lopez Ltd,Payroll,Credit Card,0,None,None,None,U050,445.82,5,3,PA
TXN00215,2024-09-10,335250,Debit,1741.18,USD,Arnold-Joyce,Operations,Credit Card,0,None,None,None,U463,188.42,2,5,CA
TXN00216,2024-07-29,779502,Credit,1571.58,USD,"Gibbs, Glass and Perry",Payroll,Bank Transfer,0,None,None,None,U144,467.58,3,4,MA
TXN00217,2024-09-22,494503,Refund,4926.94,USD,Smith-Terry,Payroll,Cash,0,None,None,None,U408,375.46,2,0,SO
TXN00218,2024-11-01,135149,Refund,7936.89,USD,"Roberts, Greene and Zuniga",Payroll,Cash,0,None,None,None,U160,143.86,1,4,IE
TXN00219,2024-03-31,560154,Credit,9431.12,USD,Lang-Martinez,Marketing,Cash,0,None,None,None,U016,494.56,8,4,SN
TXN00220,2024-10-16,176070,Debit,4942.31,USD,"Thompson, Jones and Logan",Sales,Bank Transfer,0,None,None,None,U432,238.65,1,4,TZ
TXN00221,2024-09-03,700305,Refund,2354.84,USD,Manning-Lowe,Inventory,Cash,0,None,None,None,U391,196.97,5,1,LC
TXN00222,2024-12-21,154760,Refund,5572.74,USD,"Young, Adams and Williams",Marketing,Bank Transfer,0,None,None,None,U048,378.73,4,1,ZM
TXN00223,2024-08-15,432999,Refund,9992.62,USD,Fritz Inc,Inventory,Credit Card,0,None,None,None,U361,245.05,2,0,LV
TXN00224,2024-11-09,924440,Debit,3594.28,USD,Calderon Group,Payroll,Bank Transfer,0,None,None,None,U211,284.78,1,4,WS
TXN00225,2024-05-01,228247,Refund,2615.47,USD,Reed-Rogers,Marketing,Cash,0,None,None,None,U441,468.03,6,1,TR
TXN00226,2024-01-13,323794,Credit,6772.51,USD,Ruiz and Sons,Sales,Bank Transfer,0,None,None,None,U054,479.57,6,2,ST
TXN00227,2024-01-21,871766,Credit,1755.4,USD,Johnson-Black,Sales,Bank Transfer,1,Fraud,Medium,M003,U103,420.82,1,1,ST
TXN00228,2024-05-10,577065,Refund,8596.02,USD,Graham Group,Sales,Cash,0,None,None,None,U100,133.71,4,5,SB
TXN00229,2024-07-20,955899,Refund,5039.75,USD,"Baker, Harper and Wagner",Inventory,Bank Transfer,1,Fraud,Low,E002,U141,395.76,2,0,UG
TXN00230,2024-10-07,768894,Credit,8070.09,USD,"Chambers, Morris and James",Marketing,Credit Card,0,None,None,None,U279,268.57,6,0,HN
TXN00231,2024-03-12,273114,Credit,3383.97,USD,Martin PLC,Sales,Credit Card,0,None,None,None,U276,369.34,9,5,MD
TXN00232,2024-05-17,553422,Refund,1148.55,USD,Browning Ltd,Operations,Credit Card,0,None,None,None,U462,493.21,9,5,JM
TXN00233,2024-12-27,982366,Credit,2274.64,USD,"Liu, Brown and Smith",Sales,Cash,0,None,None,None,U491,113.44,8,4,DO
TXN00234,2024-04-15,150041,Debit,5624.19,USD,Cole-Mcgee,Operations,Credit Card,0,None,None,None,U435,470.46,9,2,KW
TXN00235,2024-11-05,867543,Debit,4868.79,USD,Rodriguez-Mills,Operations,Bank Transfer,0,None,None,None,U219,256.64,6,1,KH
TXN00236,2024-04-25,982811,Debit,9936.69,USD,Eaton Inc,Inventory,Cash,0,None,None,None,U175,361.38,1,1,ZW
TXN00237,2024-04-16,926312,Debit,7851.01,USD,"Beck, Campbell and Hamilton",Inventory,Cash,0,None,None,None,U142,369.19,7,5,UA
TXN00238,2024-11-01,512124,Credit,7696.05,USD,Perez-Morton,Payroll,Cash,0,None,None,None,U099,339.22,7,2,DO
TXN00239,2024-10-10,844677,Debit,7703.25,USD,Edwards-Lee,Payroll,Bank Transfer,0,None,None,None,U084,118.34,1,5,NO
TXN00240,2024-01-30,655088,Refund,5574.65,USD,Thomas-Cain,Payroll,Bank Transfer,0,None,None,None,U412,386.86,7,2,PY
TXN00241,2024-06-17,719593,Refund,8964.21,USD,Meyer-Pratt,Marketing,Cash,1,Fraud,Low,M003,U113,433.66,8,3,PW
TXN00242,2024-01-08,441412,Debit,8535.55,USD,Gardner-Calderon,Operations,Bank Transfer,1,Misstatement,Low,F001,U185,175.84,6,4,FM
TXN00243,2025-01-03,424139,Refund,8738.22,USD,"Owens, Jones and Smith",Operations,Bank Transfer,1,Fraud,High,F001,U294,200.47,2,0,CG
TXN00244,2024-03-25,998211,Debit,6046.85,USD,Thompson-Nash,Sales,Credit Card,0,None,None,None,U418,186.24,5,1,MK
TXN00245,2024-12-20,467351,Debit,1050.38,USD,Gordon-Combs,Sales,Credit Card,0,None,None,None,U172,206.82,2,0,SO
TXN00246,2024-01-08,452759,Debit,513.72,USD,Warren PLC,Inventory,Cash,1,Fraud,Medium,F001,U053,200.39,5,5,BS
TXN00247,2024-03-30,990882,Refund,9463.21,USD,"Harris, Oneal and Kirby",Marketing,Credit Card,0,None,None,None,U077,429.48,9,1,SN
TXN00248,2024-02-26,353797,Refund,7991.88,USD,Ochoa-Mathis,Sales,Credit Card,1,Error,Low,F001,U099,399.5,4,3,SY
TXN00249,2024-04-04,140869,Debit,9626.84,USD,"Richards, Clark and Mendoza",Payroll,Cash,1,Fraud,Low,M003,U490,325.37,6,4,TD
TXN00250,2024-12-21,926060,Debit,7560.09,USD,Hansen-Gallegos,Sales,Cash,1,Misstatement,Low,M003,U451,417.75,2,1,BY
TXN00251,2024-03-23,222350,Debit,9746.85,USD,"Lang, Cabrera and Wyatt",Marketing,Credit Card,0,None,None,None,U423,335.3,6,4,PH
TXN00252,2024-12-31,510489,Debit,7818.71,USD,Friedman PLC,Payroll,Cash,0,None,None,None,U370,201.15,7,4,LV
TXN00253,2024-12-28,853561,Credit,6100.46,USD,Johnson-Lee,Marketing,Bank Transfer,1,Misstatement,Low,E002,U135,162.52,1,0,FI
TXN00254,2024-02-25,844715,Debit,8585.29,USD,Mcbride PLC,Operations,Bank Transfer,0,None,None,None,U448,404.06,10,1,FM
TXN00255,2024-02-03,573125,Refund,1027.66,USD,Cardenas Group,Inventory,Cash,0,None,None,None,U286,469.31,6,2,LC
TXN00256,2024-10-16,630993,Debit,5629.1,USD,Rangel-Williams,Payroll,Credit Card,0,None,None,None,U479,102.98,2,0,AU
TXN00257,2024-08-12,902981,Credit,5077.98,USD,Martinez-Gonzales,Marketing,Bank Transfer,1,Misstatement,Medium,E002,U157,122.55,5,0,PL
TXN00258,2024-08-29,276555,Refund,1678.79,USD,Lewis-Turner,Payroll,Bank Transfer,0,None,None,None,U421,351.7,3,0,JM
TXN00259,2024-04-12,196450,Credit,1189.41,USD,"Carter, Wade and Haas",Payroll,Cash,0,None,None,None,U215,166.06,8,5,BF
TXN00260,2024-07-15,363218,Debit,2061.81,USD,Valenzuela PLC,Inventory,Credit Card,0,None,None,None,U152,455.68,8,1,PW
TXN00261,2024-07-26,186697,Refund,3622.77,USD,"Davis, Campbell and Kirby",Operations,Bank Transfer,0,None,None,None,U048,276.57,1,1,SY
TXN00262,2024-06-19,143022,Debit,7286.21,USD,"Mclaughlin, Brewer and Middleton",Payroll,Cash,1,Fraud,Medium,E002,U484,387.12,3,3,NR
TXN00263,2024-02-21,581423,Refund,7084.55,USD,"Leonard, Vasquez and Booth",Payroll,Credit Card,0,None,None,None,U344,195.59,2,4,CR
TXN00264,2024-11-16,739291,Refund,7622.03,USD,"Brown, Garcia and Lewis",Payroll,Bank Transfer,0,None,None,None,U318,162.88,6,4,AM
TXN00265,2024-01-22,832712,Refund,4988.93,USD,Copeland-Cannon,Operations,Bank Transfer,1,Misstatement,Medium,E002,U151,303.44,4,1,NZ
TXN00266,2024-11-23,859020,Credit,8706.22,USD,Miller-Forbes,Inventory,Cash,0,None,None,None,U427,438.87,9,2,SE
TXN00267,2024-08-19,574512,Debit,1551.41,USD,King Group,Payroll,Cash,0,None,None,None,U442,302.91,7,3,EE
TXN00268,2024-11-01,553374,Credit,3643.73,USD,Riggs Inc,Operations,Bank Transfer,0,None,None,None,U492,453.0,2,4,DO
TXN00269,2024-11-05,567262,Credit,8193.42,USD,Martinez-Jackson,Sales,Cash,0,None,None,None,U339,278.41,2,4,PW
TXN00270,2024-11-17,695634,Debit,1238.6,USD,Lopez-Ingram,Marketing,Cash,0,None,None,None,U487,318.15,6,4,MU
TXN00271,2024-12-04,689321,Debit,2026.88,USD,"Montoya, Peterson and Gonzales",Payroll,Bank Transfer,0,None,None,None,U430,367.46,2,4,IR
TXN00272,2024-06-07,699704,Debit,9696.67,USD,Rodriguez LLC,Payroll,Cash,0,None,None,None,U379,142.57,2,1,KR
TXN00273,2024-06-07,362401,Refund,7694.5,USD,Morrison and Sons,Inventory,Bank Transfer,1,Error,High,F001,U403,340.63,2,2,NG
TXN00274,2024-11-15,557907,Credit,75.81,USD,Mcgee-Smith,Sales,Credit Card,1,Fraud,Medium,E002,U303,187.32,7,4,KI
TXN00275,2024-08-23,433280,Credit,8349.79,USD,"Hawkins, Riley and Warren",Marketing,Bank Transfer,0,None,None,None,U133,316.16,3,5,LV
TXN00276,2024-02-23,275692,Credit,4741.9,USD,Bryan and Sons,Payroll,Credit Card,0,None,None,None,U232,248.85,8,5,GN
TXN00277,2024-05-16,756718,Credit,2874.72,USD,"Christian, Vasquez and Walton",Payroll,Cash,0,None,None,None,U306,115.8,2,5,GB
TXN00278,2024-04-15,107665,Credit,1720.91,USD,Pearson PLC,Inventory,Cash,0,None,None,None,U380,117.44,5,2,NZ
TXN00279,2024-07-28,773542,Refund,2667.5,USD,Mitchell Group,Sales,Bank Transfer,0,None,None,None,U228,117.35,4,1,RS
TXN00280,2024-10-15,442041,Debit,7154.85,USD,Gregory-Fleming,Marketing,Credit Card,0,None,None,None,U375,124.0,6,1,NG
TXN00281,2024-11-03,626648,Refund,4155.94,USD,"Davidson, Sanders and Goodman",Payroll,Bank Transfer,1,Fraud,High,F001,U252,269.2,10,3,GA
TXN00282,2024-12-03,839772,Refund,6298.11,USD,"Dominguez, Gomez and Calhoun",Operations,Credit Card,0,None,None,None,U338,353.65,4,0,LA
TXN00283,2025-01-01,540394,Refund,2462.06,USD,White-Russell,Sales,Credit Card,0,None,None,None,U188,156.2,5,1,CY
TXN00284,2024-11-06,952166,Debit,7534.53,USD,"Acosta, Reese and Martinez",Sales,Cash,0,None,None,None,U133,305.79,2,1,MW
TXN00285,2024-06-10,119730,Debit,5301.21,USD,Heath-Johnson,Payroll,Bank Transfer,0,None,None,None,U481,444.19,1,1,DZ
TXN00286,2024-11-07,272687,Credit,7874.29,USD,Gonzalez-Miller,Payroll,Cash,0,None,None,None,U234,358.16,7,2,HU
TXN00287,2024-08-30,955655,Refund,1388.56,USD,Anderson Ltd,Marketing,Cash,0,None,None,None,U188,290.34,2,0,CM
TXN00288,2024-09-06,165656,Credit,4293.94,USD,Marsh-Patrick,Payroll,Bank Transfer,0,None,None,None,U050,278.38,7,4,NO
TXN00289,2024-01-30,168005,Debit,9181.02,USD,Edwards PLC,Marketing,Credit Card,0,None,None,None,U143,232.28,6,0,TD
TXN00290,2024-09-07,329167,Debit,8981.67,USD,"Adams, Henderson and Jensen",Operations,Credit Card,0,None,None,None,U338,260.99,1,5,ES
TXN00291,2024-02-21,816404,Debit,9518.89,USD,Lewis-Baker,Inventory,Bank Transfer,0,None,None,None,U240,320.61,5,3,IE
TXN00292,2024-06-28,407826,Debit,5166.39,USD,Garcia-Bailey,Payroll,Bank Transfer,0,None,None,None,U336,148.24,8,3,AU
TXN00293,2024-08-23,670462,Refund,6825.16,USD,Lane-Reeves,Payroll,Credit Card,0,None,None,None,U168,166.28,3,5,LV
TXN00294,2024-09-21,639224,Credit,9437.97,USD,Lopez-Pollard,Marketing,Cash,0,None,None,None,U292,363.23,6,0,TW
TXN00295,2024-05-21,511717,Debit,4431.36,USD,Kennedy Inc,Inventory,Cash,0,None,None,None,U104,485.57,6,0,ES
TXN00296,2024-04-03,544912,Credit,7703.82,USD,Turner-Smith,Payroll,Cash,0,None,None,None,U175,361.69,4,1,AE
TXN00297,2024-06-11,897952,Debit,7179.08,USD,Myers-Benjamin,Operations,Cash,0,None,None,None,U224,196.53,2,3,NL
TXN00298,2024-01-13,551657,Credit,5178.31,USD,Long Inc,Operations,Bank Transfer,0,None,None,None,U182,209.69,1,4,KG
TXN00299,2024-02-17,532253,Credit,705.12,USD,Sweeney and Sons,Inventory,Bank Transfer,0,None,None,None,U272,268.46,8,0,LI
TXN00300,2024-07-19,407872,Debit,3389.65,USD,Johnston-Sims,Operations,Credit Card,0,None,None,None,U260,186.64,4,3,CH
TXN00301,2024-04-12,532215,Debit,4022.49,USD,Hartman-Frey,Inventory,Bank Transfer,0,None,None,None,U192,173.52,8,0,MH
TXN00302,2024-09-14,940518,Credit,7726.0,USD,"Miller, Combs and Smith",Inventory,Credit Card,0,None,None,None,U261,214.82,2,2,LI
TXN00303,2024-05-30,957015,Refund,4346.38,USD,Stewart-Morse,Sales,Credit Card,0,None,None,None,U136,251.42,3,0,PS
TXN00304,2024-09-05,522677,Debit,3938.73,USD,"Miller, Reed and Riggs",Sales,Bank Transfer,0,None,None,None,U188,359.4,3,3,KN
TXN00305,2024-07-31,944202,Debit,380.57,USD,"Parsons, Davis and Jordan",Operations,Cash,0,None,None,None,U499,488.86,1,4,AE
TXN00306,2024-11-08,556454,Refund,9225.96,USD,"Moore, Greer and Krueger",Operations,Cash,1,Error,Medium,E002,U064,368.06,8,2,BD
TXN00307,2024-07-27,369300,Refund,1518.01,USD,"Austin, Nelson and Keith",Marketing,Credit Card,0,None,None,None,U409,442.27,3,1,ZW
TXN00308,2024-09-24,698262,Debit,5749.83,USD,Grant-Holland,Marketing,Credit Card,0,None,None,None,U056,311.34,6,2,LV
TXN00309,2024-05-06,936025,Debit,9777.55,USD,"Crawford, Harding and Gardner",Operations,Cash,0,None,None,None,U299,475.31,1,3,LK
TXN00310,2024-03-11,719136,Debit,9800.67,USD,Clark-Aguilar,Operations,Credit Card,0,None,None,None,U222,408.49,9,0,SC
TXN00311,2024-08-09,693066,Debit,7992.72,USD,Miller-Kerr,Operations,Cash,0,None,None,None,U360,233.67,5,4,CI
TXN00312,2024-08-07,925375,Credit,8759.38,USD,"Stephens, Sullivan and Martinez",Sales,Bank Transfer,0,None,None,None,U164,399.43,6,4,ML
TXN00313,2024-04-10,992260,Credit,9726.88,USD,Anthony-Hall,Marketing,Cash,0,None,None,None,U261,393.94,3,4,CZ
TXN00314,2024-02-04,251656,Credit,4198.86,USD,Maynard Ltd,Inventory,Credit Card,1,Fraud,Low,F001,U127,233.16,5,4,TW
TXN00315,2024-04-18,219302,Debit,8858.97,USD,"Bullock, Peterson and Garcia",Sales,Credit Card,0,None,None,None,U418,286.22,1,2,LY
TXN00316,2024-11-30,497328,Credit,7010.9,USD,Barrett Inc,Operations,Credit Card,0,None,None,None,U192,298.03,9,4,DJ
TXN00317,2024-04-30,722567,Debit,8736.73,USD,Gonzalez-Garcia,Inventory,Bank Transfer,0,None,None,None,U494,225.43,9,1,MY
TXN00318,2024-07-13,303228,Debit,7218.29,USD,Bean-Williams,Inventory,Credit Card,0,None,None,None,U420,495.24,7,5,BF
TXN00319,2024-03-16,708944,Credit,3143.82,USD,Warner PLC,Marketing,Bank Transfer,0,None,None,None,U059,127.19,1,0,PA
TXN00320,2024-09-04,950462,Debit,3448.13,USD,Phillips and Sons,Payroll,Cash,0,None,None,None,U227,495.73,10,4,VE
TXN00321,2024-12-04,567453,Credit,8271.77,USD,"Watts, Sanders and Mills",Marketing,Cash,0,None,None,None,U436,246.58,7,2,MX
TXN00322,2024-04-20,215576,Credit,9003.08,USD,Casey-Myers,Payroll,Bank Transfer,0,None,None,None,U005,415.04,10,0,UZ
TXN00323,2024-08-01,437202,Credit,6107.91,USD,Bradley Group,Operations,Credit Card,0,None,None,None,U392,437.25,3,2,TG
TXN00324,2024-02-29,631190,Credit,1477.15,USD,Jones-Rodriguez,Operations,Cash,0,None,None,None,U335,299.88,6,0,GA
TXN00325,2024-01-12,943542,Credit,4045.34,USD,"Jenkins, Wilson and Williams",Sales,Bank Transfer,1,Fraud,Low,M003,U068,327.55,4,1,KZ
TXN00326,2024-08-20,625931,Refund,6442.35,USD,Roman-Middleton,Marketing,Cash,0,None,None,None,U187,254.64,4,1,SV
TXN00327,2024-12-27,188483,Refund,8876.92,USD,Munoz-Thomas,Sales,Credit Card,0,None,None,None,U340,381.45,7,5,MY
TXN00328,2024-07-04,567061,Refund,6247.35,USD,"Simpson, Johnson and Simon",Inventory,Credit Card,0,None,None,None,U141,326.53,1,4,GT
TXN00329,2024-04-26,525926,Refund,6185.69,USD,Vance LLC,Operations,Bank Transfer,0,None,None,None,U075,465.25,2,3,ZW
TXN00330,2024-03-23,724395,Refund,4427.02,USD,"Salazar, Williams and Wood",Payroll,Credit Card,0,None,None,None,U499,263.36,1,3,MU
TXN00331,2024-07-09,405348,Credit,3459.05,USD,"Garcia, Cannon and Nixon",Sales,Credit Card,0,None,None,None,U451,415.63,10,0,WS
TXN00332,2024-10-25,664237,Debit,8120.19,USD,Lewis Ltd,Payroll,Bank Transfer,0,None,None,None,U487,105.04,10,0,HU
TXN00333,2024-10-29,972650,Debit,6491.08,USD,"Myers, Howell and Richardson",Payroll,Credit Card,0,None,None,None,U162,414.26,10,4,AM
TXN00334,2024-02-25,979823,Credit,7756.25,USD,Ramos and Sons,Inventory,Bank Transfer,0,None,None,None,U237,356.23,4,4,PK
TXN00335,2024-08-16,300662,Debit,8810.94,USD,"Day, Smith and Williams",Inventory,Cash,0,None,None,None,U233,407.65,2,4,HN
TXN00336,2024-07-25,977460,Debit,851.97,USD,Bird Group,Payroll,Credit Card,0,None,None,None,U223,471.34,10,5,KM
TXN00337,2024-01-21,218056,Refund,5378.96,USD,Miller-Peck,Sales,Bank Transfer,1,Misstatement,High,M003,U411,382.14,2,3,MZ
TXN00338,2024-11-20,114086,Refund,3906.04,USD,"Smith, Terry and Wright",Inventory,Cash,0,None,None,None,U250,279.08,5,5,GD
TXN00339,2024-09-08,342468,Refund,7191.62,USD,Weber Inc,Operations,Cash,0,None,None,None,U254,225.91,1,2,PH
TXN00340,2024-09-03,501650,Debit,8799.96,USD,Stone-Cooper,Operations,Cash,0,None,None,None,U080,172.94,1,4,AL
TXN00341,2024-05-20,892663,Refund,5209.49,USD,Pena-Welch,Marketing,Cash,0,None,None,None,U443,437.2,10,2,MR
TXN00342,2024-08-05,534773,Credit,5412.49,USD,Greene Ltd,Sales,Credit Card,0,None,None,None,U311,394.71,10,0,BF
TXN00343,2024-12-12,509305,Debit,2145.21,USD,Rodriguez-Reynolds,Sales,Cash,0,None,None,None,U305,306.33,9,0,ID
TXN00344,2024-12-13,761136,Debit,5121.6,USD,Herrera Inc,Payroll,Credit Card,0,None,None,None,U079,354.97,2,3,MY
TXN00345,2024-07-02,303806,Refund,3129.4,USD,Contreras-Adams,Marketing,Credit Card,0,None,None,None,U485,135.31,3,0,BZ
TXN00346,2024-06-26,149691,Credit,3413.68,USD,Calderon PLC,Inventory,Cash,0,None,None,None,U156,325.58,10,2,UA
TXN00347,2024-12-20,758343,Refund,6360.5,USD,"Mclaughlin, Flynn and Lewis",Sales,Bank Transfer,0,None,None,None,U418,173.6,8,4,KZ
TXN00348,2024-07-01,313294,Refund,243.98,USD,Jones Group,Inventory,Bank Transfer,0,None,None,None,U397,454.92,2,0,TH
TXN00349,2024-06-02,253514,Debit,8904.29,USD,Freeman-Oconnor,Marketing,Cash,0,None,None,None,U315,230.43,10,1,SY
TXN00350,2024-06-29,675574,Debit,5403.93,USD,Benitez-Henderson,Inventory,Credit Card,0,None,None,None,U364,392.94,3,3,UY
TXN00351,2024-04-09,456884,Refund,2594.31,USD,Walsh-Miller,Operations,Cash,0,None,None,None,U258,235.4,3,2,BT
TXN00352,2024-11-22,549502,Debit,8323.97,USD,Figueroa LLC,Sales,Credit Card,1,Fraud,Medium,E002,U294,291.98,9,4,AF
TXN00353,2024-05-31,550816,Debit,3046.38,USD,Gillespie Inc,Inventory,Credit Card,0,None,None,None,U405,335.15,9,5,QA
TXN00354,2024-09-22,653280,Debit,4233.23,USD,"Underwood, Reed and Armstrong",Sales,Credit Card,0,None,None,None,U015,247.31,8,3,KR
TXN00355,2024-08-18,433185,Refund,5057.69,USD,"Mcdaniel, Young and Hickman",Marketing,Bank Transfer,0,None,None,None,U115,388.14,5,1,UY
TXN00356,2024-06-02,590705,Debit,7322.54,USD,Merritt-Ryan,Operations,Credit Card,0,None,None,None,U404,281.26,2,3,ES
TXN00357,2024-01-26,755745,Refund,8417.42,USD,"Todd, Lee and Flores",Payroll,Cash,0,None,None,None,U054,152.18,6,1,ZW
TXN00358,2024-09-02,476617,Debit,2604.97,USD,"Cochran, Perez and Reynolds",Marketing,Bank Transfer,0,None,None,None,U497,293.87,10,5,MA
TXN00359,2025-01-06,115843,Credit,5079.92,USD,Dudley Group,Inventory,Credit Card,1,Misstatement,Low,F001,U195,265.29,5,2,CD
TXN00360,2024-03-05,408465,Debit,1246.89,USD,"Newman, Ruiz and Roach",Operations,Credit Card,0,None,None,None,U074,209.21,10,4,TO
TXN00361,2024-03-12,437504,Refund,7568.03,USD,"Navarro, Martin and Jackson",Marketing,Credit Card,0,None,None,None,U466,213.9,3,5,QA
TXN00362,2024-12-19,976434,Debit,9414.02,USD,Juarez-Garza,Payroll,Bank Transfer,0,None,None,None,U309,474.29,6,5,SL
TXN00363,2024-01-14,411964,Refund,4492.88,USD,Randall LLC,Marketing,Credit Card,0,None,None,None,U462,222.75,5,0,WS
TXN00364,2024-04-22,490681,Refund,5728.63,USD,Davis PLC,Marketing,Credit Card,0,None,None,None,U043,122.97,4,0,LK
TXN00365,2024-03-17,970677,Debit,62.08,USD,Armstrong-Berger,Sales,Bank Transfer,1,Error,High,E002,U035,347.53,5,1,BR
TXN00366,2024-10-22,915374,Refund,3396.41,USD,Harrison PLC,Operations,Cash,0,None,None,None,U299,288.75,6,2,VA
TXN00367,2024-09-13,512356,Debit,2368.61,USD,"Smith, Richmond and Gonzalez",Operations,Cash,1,Error,High,M003,U423,318.05,1,4,TM
TXN00368,2024-01-20,330474,Credit,7460.12,USD,Mcdonald-Horne,Sales,Bank Transfer,1,Error,Low,F001,U492,188.27,3,4,IS
TXN00369,2024-10-10,479992,Refund,5820.12,USD,Lucas Group,Inventory,Bank Transfer,0,None,None,None,U310,294.68,7,3,LT
TXN00370,2024-11-04,910565,Refund,7149.32,USD,Soto-Sparks,Inventory,Bank Transfer,0,None,None,None,U305,171.58,7,4,FM
TXN00371,2024-12-30,351089,Refund,9376.02,USD,Fischer Ltd,Operations,Cash,0,None,None,None,U413,323.83,5,2,TZ
TXN00372,2024-04-22,854196,Refund,6658.55,USD,Miller PLC,Operations,Cash,0,None,None,None,U151,148.74,3,4,CI
TXN00373,2024-05-19,956711,Credit,8446.51,USD,Reynolds Inc,Sales,Credit Card,0,None,None,None,U128,347.97,8,5,MD
TXN00374,2024-03-29,279957,Credit,2346.04,USD,Brown LLC,Operations,Credit Card,0,None,None,None,U345,180.13,4,1,RO
TXN00375,2024-07-04,127005,Debit,2999.02,USD,"Rice, Romero and Brown",Inventory,Bank Transfer,0,None,None,None,U430,355.35,9,2,BY
TXN00376,2024-10-27,717479,Refund,6672.55,USD,Gutierrez Ltd,Sales,Cash,0,None,None,None,U442,159.44,7,1,GY
